Date,Income/Expenses,Category,Memo,Amount
2023-06-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.5
2023-06-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.0
2023-06-23,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-06-22,Expenses,Food,"Double Mc Spicy @Mc Donald's, Terminal 3, Changi",-10.8
2023-06-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-06-21,Income,Cash Withdrawal,,300.0
2023-06-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2023-06-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.3
2023-06-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2023-06-20,Expenses,Body Care,"Face Wash @The Face Shop, Clementi Mall, Clementi",-61.0
2023-06-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2023-06-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-18,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-06-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2023-06-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-06-17,Expenses,Food,"The Main Event @O'Coffee Club, Terminal 4, Changi",-21.9
2023-06-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2023-06-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-15,Expenses,Dessert,"Shark Attack + Fries @Shake Shack, Suntec City, Promenade",-8.1
2023-06-15,Expenses,Food,"Sushi @Sushiro, Suntec City, Promenade",-17.3
2023-06-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-06-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-06-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-06-13,Expenses,Movies,"Fast X @Golden Village, Vivo City, Harbourfront",-11.0
2023-06-13,Expenses,Food,"Nugget, Wings, and Fries @Mc Donald's, Vivo City, Harbourfront",-7.1
2023-06-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
2023-06-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-11,Expenses,Health,"Wet Tissues @Guardian, Clementi Mall, Clementi",-1.5
2023-06-11,Expenses,Food,"Dimsum @Kimly Dimsum, Clementi",-12.5
2023-06-11,Expenses,Dessert,"Javachip + Red Velvet @Starbucks, Marina Bay Sands, Bayfront",-6.5
2023-06-11,Expenses,Food,"Vietnamese Food @So Pho, Clementi Mall, Clementi",-20.8
2023-06-11,Income,Cash Withdrawal,,300.0
2023-06-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.5
2023-06-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2023-06-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-06-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2023-06-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.0
2023-06-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-06,Expenses,Dessert,"Gelato @DOPA, Tanjong Pagar Plaza, Tanjong Pagar",-5.5
2023-06-06,Expenses,Food,"African Food @Kafe Utu, Outram Park",-51.0
2023-06-06,Expenses,Groceries,"Breakfast @Fairprice Finest, Clementi Mall, Clementi",-18.0
2023-06-06,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2023-06-05,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-06-04,Expenses,Food,"Teriyaki Burger @MOS Burger, JEM, Jurong East",-12.9
2023-06-04,Expenses,Dessert,"Waffle @Second Serving, Holland Village",-6.0
2023-06-04,Expenses,Shopping,"Umbrella @Uniqlo, Clementi Mall, Clementi",-29.9
2023-06-04,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-10.0
2023-06-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2023-06-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.9
2023-06-01,Expenses,Snacks,"Mc Nugget @Mc Donald's, Suntec City, Promenade",-4.2
2023-06-01,Expenses,Food,"Sushi @Sushiro, Suntec City, Promenade",-16.0
2023-06-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-06-01,Income,Balance from Previous Month,May's Balance,164.1
2023-05-31,Income,Balance Adjustment,,100.0
2023-05-31,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
2023-05-31,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-30,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-30,Expenses,Movies,"The Super Mario Bros Movie @Golden Village, Vivo City, Harbourfront",-11.0
2023-05-30,Expenses,Food,"Pasta @Mamma Mia, Vivo City, Harbourfront",-22.5
2023-05-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2023-05-29,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-29,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-05-28,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-11.8
2023-05-28,Expenses,Transportation,Grab from Terminal 3 to Clementi,-13.7
2023-05-28,Income,Cash Withdrawal,,300.0
2023-05-20,Expenses,Food,"The Main Event @O'Coffee Club, Terminal 4, Changi",-23.0
2023-05-20,Expenses,Transportation,Grab from Clementi to Terminal 4,-15.0
2023-05-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.0
2023-05-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-18,Expenses,Drinks,"Bubble Tea @Koi, Clementi",-3.0
2023-05-18,Expenses,Food,"Vietnamese Food @So Pho, Clementi Mall, Clementi",-21.6
2023-05-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2023-05-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2023-05-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-05-16,Expenses,Food,"Sushi @Sushiro, Shaw Center, Orchard",-20.7
2023-05-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-15,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-12.3
2023-05-14,Expenses,Gift,,-42.1
2023-05-14,Expenses,Dessert,"Dessert @Hvala, Chijmes, City Hall",-14.4
2023-05-14,Expenses,Food,"Brunch @Dough, Chijmes, City Hall",-42.5
2023-05-14,Expenses,Body Care,"Soap @Fairprice Finest, Clementi Mall, Clementi",-11.5
2023-05-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2023-05-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2023-05-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-05-11,Expenses,Food,"Dim Sum @Dim Sum Place, Bugis",-27.5
2023-05-11,Income,Cash Withdrawal,,300.0
2023-05-11,Expenses,Dessert,"Ice Cream @Inside Scoop, Bugis",-5.1
2023-05-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2023-05-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-05-09,Expenses,Food,"Pasta @Tipo Pasta Bar, Bugis",-33.1
2023-05-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-09,Expenses,Dessert,"Dessert @Holy Cow Creamery, Lavender",-13.2
2023-05-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
2023-05-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-05-07,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-11.2
2023-05-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2023-05-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2023-05-05,Expenses,Food,Pork Noodle @Tanjong Pagar,-11.0
2023-05-04,Expenses,Food,"Jjang Burger @Mc Donald's, Clementi",-10.0
2023-05-04,Expenses,Dessert,"Donut @JCo, Bugis+, Bugis",-6.1
2023-05-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2023-05-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.5
2023-05-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-05-02,Expenses,Dessert,"Double Shark Attack @Shake Shack, Suntec City, Promenade",-4.9
2023-05-02,Expenses,Food,"Sushi @Sushiro, Suntec City, Promenade",-21.5
2023-05-02,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-05-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-05-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2023-05-01,Income,Balance from Previous Month,April's Balance,121.1
2023-04-30,Income,Balance Adjustment,,100.0
2023-04-30,Expenses,Food,"Pizza @Domino's Pizza, West Coast, Clementi",-26.9
2023-04-30,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.0
2023-04-29,Expenses,Food,"K-BBQ @I'm Kim, SOTA, Dhoby Ghaut",-45.0
2023-04-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.5
2023-04-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
2023-04-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-04-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-04-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-26,Expenses,Drinks,"Milk Tea @Ba Wang Chagee, Wisma Atria, Orchard",-3.1
2023-04-26,Expenses,Food,"Western Food @Marché Mövenpick, 313 Somerset, Somerset",-29.8
2023-04-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-04-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.0
2023-04-23,Expenses,Clothing,"Sweat Pants @Uniqlo, Clementi Mall, Clementi",-49.9
2023-04-23,Expenses,Food,"Pizza @Domino's Pizza, West Coast, Clementi",-29.9
2023-04-23,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.0
2023-04-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2023-04-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.6
2023-04-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-04-20,Expenses,Electronics,"Challenger Membership Extension @Challenger, Clementi Mall, Clementi",-28.0
2023-04-19,Expenses,Drinks,"Mango Cheezo @Heytea, ION Orchard, Orchard",-3.4
2023-04-19,Expenses,Food,"Pasta & Pizza @Picolino Pasta Pizza, Shaw Center, Orchard",-37.5
2023-04-19,Income,Cash Withdrawal,,300.0
2023-04-19,Expenses,Food,Beef Noodle @Tanjong Pagar,-10.0
2023-04-19,Expenses,Telephone,Top Up Singtel Card,-10.0
2023-04-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-04-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-17,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.9
2023-04-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-16,Expenses,Food,"Hamburger @MOS Burger, Plaza Singapura, Dhoby Ghaut",-11.1
2023-04-16,Expenses,Snacks,"Éclair Custard @Beard Papa's, Plaza Singapura, Dhoby Ghaut",-1.7
2023-04-16,Expenses,Food,"Brunch @Dough, Chijmes, City Hall",-39.5
2023-04-15,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.4
2023-04-14,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-11.2
2023-04-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2023-04-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-04-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-04-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2023-04-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-04-11,Expenses,Food,"Sushi @Sushiro, Suntec City, Promenade",-17.8
2023-04-11,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-04-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.6
2023-04-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-04-09,Expenses,Food,"Thai Food @Sanook Kitchen, Funan, City Hall",-19.5
2023-04-09,Expenses,Dessert,"Matcha Dessert @Hvala, Chijmes, City Hall",-16.4
2023-04-09,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-7.2
2023-04-09,Income,Cash Withdrawal,,300.0
2023-04-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2023-04-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.4
2023-04-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.2
2023-04-06,Expenses,Food,Yong Tau Foo @Tanjong Pagar,-9.6
2023-04-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2023-04-05,Expenses,Food,Ayam Geprek @Tanjong Pagar,-10.5
2023-04-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.4
2023-04-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2023-04-03,Expenses,Groceries,"Muesli Bar @Fairprice Finest, Clementi Mall, Clementi",-35.2
2023-04-02,Expenses,Food,"Burger @Burger King, Clementi Mall, Clementi",-16.3
2023-04-02,Expenses,Food,"Korean Food @Ha Jun Korean, Clementi Mall, Clementi",-5.8
2023-04-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2023-04-01,Income,Balance from Previous Month,March's Balance,172.9
2023-03-31,Expenses,Food,"Mala @Food Clique, SIM, Clementi",-10.0
2023-03-31,Expenses,Movies,"John Wick 4 @We Cinema, 321 Clementi, Clementi",-17.7
2023-03-31,Expenses,Food,"Burger @Burger King, Clementi Mall, Clementi",-6.0
2023-03-31,Income,Balance Adjustment,,200.0
2023-03-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2023-03-30,Expenses,Food,Nasi Lemak @Tanjong Pagar,-7.1
2023-03-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2023-03-29,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-28,Expenses,Food,"Sushi @Sushiro, Suntec City, Promenade",-20.5
2023-03-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.0
2023-03-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-26,Expenses,Food,"Pizza @Domino's Pizza, West Coast, Clementi",-25.4
2023-03-26,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-9.6
2023-03-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2023-03-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2023-03-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-23,Expenses,Drinks,"Coconut @Mr Coconut, Clementi Mall, Clementi",-2.5
2023-03-23,Expenses,Food,"Vietnamese Food @So Pho, Clementi Mall, Clementi",-29.4
2023-03-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2023-03-22,Income,Cash Withdrawal,,300.0
2023-03-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2023-03-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2023-03-21,Expenses,Telephone,Top Up Singtel Card,-10.0
2023-03-20,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-15.5
2023-03-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-19,Expenses,Food,"Pizza @Domino's Pizza, West Coast, Clementi",-22.0
2023-03-19,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.1
2023-03-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2023-03-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2023-03-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2023-03-16,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-03-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2023-03-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-15,Expenses,Food,"Sushi @Sushiro, Suntec City, Promenade",-13.0
2023-03-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-14,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.4
2023-03-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2023-03-13,Income,Cash Withdrawal,,300.0
2023-03-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-12,Expenses,Drinks,"Bubble Tea @Koi Thé, Clementi",-3.0
2023-03-12,Expenses,Food,"Waffle @Café Usagi, Suntec City, Esplanade",-9.1
2023-03-12,Expenses,Food,Mala @Clementi,-12.6
2023-03-12,Expenses,Haircut,"Haircut @The Base, Clementi",-23.3
2023-03-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2023-03-10,Expenses,Drinks,"Bubble Tea @Milksha, Funan, City Hall",-2.4
2023-03-10,Expenses,Food,"Pizza @Little Caesar's Pizza, Funan, City Hall",-9.0
2023-03-10,Expenses,Food,"Unagi Don @Unatoto, Tanjong Pagar",-17.2
2023-03-09,Expenses,Food,"Western Food @Morganfield's, Star Vista, Buona Vista",-46.2
2023-03-09,Expenses,Gift,,-8.0
2023-03-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-03-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
2023-03-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-08,Expenses,Body Care,"Soap + Tooth Paste @Fairprice Finest, Clementi Mall, Clementi",-10.1
2023-03-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.0
2023-03-07,Expenses,Groceries,"Muesli Bar @Fairprice Finest, Clementi Mall, Clementi",-14.1
2023-03-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-06,Expenses,Snacks,"Donut @JCo, Bugis+, Bugis",-3.4
2023-03-06,Expenses,Food,"Sushi @Sushiro, Suntec City, Esplanade",-17.0
2023-03-05,Expenses,Food,"Lemongrass Rice @So Pho, Clementi Mall, Clementi",-23.2
2023-03-05,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.0
2023-03-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2023-03-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.8
2023-03-03,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-03-02,Expenses,Food,"Triple Cheese Burger @Mc Donald's, Clementi",-10.2
2023-03-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-03-02,Expenses,Home,"Duvet Cover @IKEA, JEM, Jurong East",-39.9
2023-03-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-03-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2023-03-01,Income,Balance from Previous Month,February's Balance,146.2
2023-02-28,Expenses,Food,Yong Tau Foo @Tanjong Pagar,-8.0
2023-02-28,Income,Balance Adjustment,,200.0
2023-02-28,Expenses,Food,"Sushi @Sushiro, Suntec City, Esplanade",-19.6
2023-02-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.0
2023-02-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-26,Expenses,Transportation,Grab from Dover to New Bridge Road,-16.8
2023-02-26,Income,Cash Withdrawal,,300.0
2023-02-26,Expenses,Food,"Hamburger @Shake Shack, Westgate, Jurong East",-17.1
2023-02-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2023-02-24,Expenses,Snacks,"Sotong Balls + Chicken @Old Chang Kee, Clementi Mall, Clementi",-3.9
2023-02-24,Expenses,Food,Charcoal Char Siew Wanton Noodle @Clementi,-4.8
2023-02-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2023-02-23,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2023-02-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-21,Expenses,Food,Mixed Rice* @Tanjong Pagar,-7.0
2023-02-21,Expenses,Telephone,Top Up Singtel Card,-10.0
2023-02-20,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.9
2023-02-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-19,Expenses,Food,"Pizza @Domino's Pizza, Buona Vista",-20.3
2023-02-19,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.0
2023-02-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.7
2023-02-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-02-17,Expenses,Fruits,Fruits @Clementi,-0.8
2023-02-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2023-02-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-15,Expenses,Food,"Pizza @Milano Pizza & Wine, Maxwell",-47.0
2023-02-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-02-14,Expenses,Food,"Western Food* @PS Café, Maxwell",-56.1
2023-02-14,Expenses,Gift,,-17.0
2023-02-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.5
2023-02-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-02-12,Expenses,Food,"Dinner @Paris Baguette, JEM, Jurong East",-20.6
2023-02-12,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-10.8
2023-02-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.5
2023-02-10,Expenses,Dessert,"Yogurt @Yolé, Vivo City, Harbourfront",-3.7
2023-02-10,Expenses,Food,"Vietnamese Food @So Pho, Vivo City, Harbourfront",-29.4
2023-02-10,Income,Cash Withdrawal,,300.0
2023-02-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.0
2023-02-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-09,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-02-08,Expenses,Gift,,-27.9
2023-02-08,Expenses,Food,Mixed Rice* @Tanjong Pagar,-7.0
2023-02-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-07,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.7
2023-02-06,Expenses,Fruits,Fruits @Clementi,-1.8
2023-02-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.0
2023-02-06,Expenses,Gift,,-15.0
2023-02-05,Expenses,Food,"Omakase @Yakiniquest, Mandarin Gallery, Orchard",-152.0
2023-02-05,Expenses,Drinks,"Chocolate Milk @Koi Thé, Clementi",-2.3
2023-02-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.8
2023-02-03,Expenses,Food,Mixed Rice* @Tanjong Pagar,-6.0
2023-02-02,Expenses,Food,"Western Food @Marché Mövenpick, 313 Somerset, Somerset",-32.1
2023-02-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-02-02,Expenses,Drinks,"Mango Cheezo @Heytea  313 Somerset, Somerset",-5.4
2023-02-01,Expenses,Fruits,Fruits @Clementi,-1.8
2023-02-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-02-01,Income,Balance from Previous Month,January's Balance,123.0
2023-01-31,Expenses,Food,"Sushi @Sushiro, Shaw Center, Orchard",-18.5
2023-01-31,Income,Balance Adjustment,,100.0
2023-01-31,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-01-30,Expenses,Food,Noodle @Tanjong Pagar,-11.8
2023-01-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2023-01-29,Expenses,Food,"Pizza @Domino's Pizza, Buona Vista",-18.8
2023-01-29,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.0
2023-01-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.0
2023-01-27,Expenses,Fruits,Fruits @Clementi,-0.8
2023-01-27,Expenses,Health,"Snake Brand Powder @Watson's, Clementi Mall, Clementi",-3.5
2023-01-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-01-26,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-11.2
2023-01-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-01-25,Expenses,Fruits,Fruits @Clementi,-3.0
2023-01-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.0
2023-01-24,Expenses,Food,"Breakfast @Collin's, Terminal 3, Changi",-21.1
2023-01-24,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.5
2023-01-24,Expenses,Transportation,Grab from Lavender to Changi,-17.8
2023-01-23,Expenses,Food,"Chicken* @Jollibee, Clementi",-22.5
2023-01-22,Expenses,Groceries,"Instant Noodle @Fairprice Finest, Clementi Mall, Clementi",-2.8
2023-01-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.5
2023-01-21,Expenses,Food,"Claypot Rice @Boleh Boleh, Clementi Mall, Clementi",-5.5
2023-01-20,Income,Cash Withdrawal,,300.0
2023-01-20,Expenses,Fruits,Fruits @Clementi,-3.0
2023-01-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2023-01-19,Expenses,Food,"Burrito Bowl @Guzman Y Gomez, Orchard Gateway, Orchard",-15.4
2023-01-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-19,Expenses,Transportation,Top Up Ezlink Card,-50.0
2023-01-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-18,Expenses,Gift,,-26.4
2023-01-17,Expenses,Food,"Chicken Wing @Wingstop, Vivo City, Harbourfront",-15.1
2023-01-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.5
2023-01-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2023-01-15,Expenses,Drinks,"Strawberry Cheezo @Heytea, Marina Bay Sands, Bayfront",-5.1
2023-01-15,Expenses,Food,"Brunch @Tiong Bahru Bakery, Raffles City, City Hall",-36.7
2023-01-14,Expenses,Fruits,Fruit @Clementi,-1.8
2023-01-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2023-01-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
